,name,text
517,GIRLS, We haven't a chance. He will beat us easily...
518,DINGO," Oh, shit. "
519,LANCELOT," We were in the nick of time. You were in great 
        peril. "
520,GALAHAD, I don't think I was. 
521,LANCELOT," Yes, you were. You were in terrible peril. "
522,GALAHAD," Look, let me go back in there and face the peril. "
523,LANCELOT," No, it's too perilous. "
524,GALAHAD," Look, it's my duty as a knight to sample as much 
        peril as I can. "
525,LANCELOT," No, we've got to find the Holy Grail. Come on! "
526,GALAHAD," Oh, let me have just a little bit of peril? "
527,LANCELOT, No. It's unhealthy. 
528,GALAHAD, I bet you're gay. 
529,LANCELOT," No, I'm not. "
530,NARRATOR," Sir Lancelot had saved Sir Galahad from almost 
        certain temptation, but they were still no nearer the Grail. Meanwhile, 
        King Arthur and Sir Bedevere, not more than a swallow's flight away, had 
        discovered something. Oh, that's an unladen swallow's flight, obviously. 
        I mean, they were more than two laden swallows' flights away-- four, 
        really, if they had a coconut on a line between them. I mean, if the 
        birds were walking and dragging-- "
531,CROWD, Get on with it! 
532,NARRATOR," Oh, anyway. On to scene twenty-four, which is a 
        smashing scene with some lovely acting, in which Arthur discovers a 
        vital clue, and in which there aren't any swallows, although I think you 
        can hear a starling-- oooh! "
533,OLD MAN," Heh, hee ha ha 
        hee hee! Hee hee hee ha ha ha... "
534,ARTHUR," And this enchanter of whom you speak, he has seen the 
        Grail? "
535,OLD MAN," ...Ha ha ha ha! Heh, hee ha ha hee! Ha hee ha! Ha ha 
        ha ha... "
536,ARTHUR, Where does he live? 
537,OLD MAN, ...Heh heh heh heh... 
538,ARTHUR," Old man, where does he live? "
539,OLD MAN," ...Hee ha ha ha. He knows of a cave, a cave which no 
        man has entered. "
540,ARTHUR, And the Grail. The Grail is there? 
541,OLD MAN," There is much danger, for beyond the cave lies the 
        Gorge of Eternal Peril, which no man has ever crossed. "
542,ARTHUR, But the Grail! Where is the Grail?! 
543,OLD MAN, Seek you the Bridge of Death. 
544,ARTHUR," The Bridge of Death, which leads to the Grail? "
545,OLD MAN," Heh, hee hee hee hee! Ha ha ha ha ha! Hee ha ha...
        "
546,HEAD KNIGHT OF NI, Ni! 
547,KNIGHTS OF NI, Ni! Ni! Ni! Ni! Ni! 
548,ARTHUR, Who are you? 
549,HEAD KNIGHT, We are the Knights Who Say... 'Ni'! 
550,RANDOM, Ni! 
551,ARTHUR, No! Not the Knights Who Say 'Ni'! 
552,HEAD KNIGHT, The same! 
553,BEDEVERE, Who are they? 
554,HEAD KNIGHT," We are the keepers of the sacred words: 'Ni', 
        'Peng', and 'Neee-wom'! "
555,RANDOM, Neee-wom! 
556,ARTHUR, Those who hear them seldom live to tell the tale. 
557,HEAD KNIGHT, The Knights Who Say 'Ni' demand a sacrifice. 
558,ARTHUR," Knights of Ni, we are but simple travellers who seek 
        the enchanter who lives beyond these woods. "
559,HEAD KNIGHT, Ni! 
560,KNIGHTS OF NI, Ni! Ni! Ni! Ni! Ni!... 
561,ARTHUR, Ow! Ow! Ow! Agh! 
562,HEAD KNIGHT," We shall say 'ni' again to you if you do not 
        appease us. "
563,ARTHUR," Well, what is it you want? "
564,HEAD KNIGHT, We want... a shrubbery! 
565,ARTHUR, A what? 
566,KNIGHTS OF NI, Ni! Ni! Ni! Ni! 
567,ARTHUR and PARTY, Ow! Oh! 
568,ARTHUR," Please! Please! No more! We will find you a shrubbery.
        "
569,HEAD KNIGHT," You must return here with a shrubbery, or else, 
        you will never pass through this wood... alive. "
570,ARTHUR," O Knights of Ni, you are just and fair, and we will 
        return with a shrubbery. "
571,HEAD KNIGHT, One that looks nice. 
572,ARTHUR, Of course. 
573,HEAD KNIGHT, And not too expensive. 
574,ARTHUR, Yes. 
575,HEAD KNIGHT, Now... go! 
576,CARTOON CHARACTER, Hmm hmm--
577,SUN," Ay, up! Thsss."
578,CARTOON CHARACTER, Stop that! Stop that!
579,SUN," Ay, up! "
580,CARTOON CHARACTER, Stop that!
581,SUN, 
582,CARTOON CHARACTER, Hah. Bloody weather. 
583,NARRATOR," The Tale of 
        Sir Lancelot. "
584,FATHER," One day, lad, all this will be yours! "
585,PRINCE HERBERT," What, the curtains? "
586,FATHER," No. Not the curtains, lad. All that you can see, 
        stretched out over the hills and valleys of this land! This'll be your 
        kingdom, lad. "
587,HERBERT, But Mother-- 
588,FATHER," Father, lad. Father. "
589,HERBERT," B-- b-- but Father, I don't want any of that. "
590,FATHER," Listen, lad. I built this kingdom up from nothing. 
        When I started here, all there was was swamp. Other kings said I was 
        daft to build a castle on a swamp, but I built it all the same, just to 
        show 'em. It sank into the swamp. So, I built a second one. That sank 
        into the swamp. So, I built a third one. That burned down, fell over, 
        then sank into the swamp, but the fourth one... stayed up! And that's 
        what you're gonna get, lad: the strongest castle in these islands. "
591,HERBERT, But I don't want any of that. I'd rather-- 
592,FATHER, Rather what?! 
593,HERBERT, I'd rather... 
594,FATHER," Stop that! Stop that! You're not going into a song 
        while I'm here. Now listen, lad. In twenty minutes, you're getting 
        married to a girl whose father owns the biggest tracts of open land in 
        Britain. "
595,HERBERT, B-- but I don't want land. 
596,FATHER," Listen, Alice,-- "
597,HERBERT, Herbert. 
598,FATHER," 'Erbert. We live in a bloody swamp. We need all the 
        land we can get. "
599,HERBERT, But-- but I don't like her. 
600,FATHER," Don't like her?! What's wrong with her?! She's 
        beautiful. She's rich. She's got huge... tracts o' land! "
601,HERBERT," I know, but I want the-- the girl that I marry to 
        have... "
602,FATHER," Cut that out! Cut that out! Look, you're marrying 
        Princess Lucky, so you'd better get used to the idea! "
603,GUARD #1," Not to leave the room even if you come and get him.
        "
604,GUARD #2, Hic! 
605,FATHER," No, no. Until I come and get him. "
606,GUARD #1," Until you come and get him, we're not to enter the 
        room. "
607,FATHER," No, no. No. You stay in the room and make sure he 
        doesn't leave. "
608,GUARD #1, And you'll come and get him. 
609,GUARD #2, Hic! 
610,FATHER, Right. 
611,GUARD #1," We don't need to do anything apart from just stop 
        him entering the room. "
612,FATHER," No, no. Leaving the room. "
613,GUARD #1, Leaving the room. Yes. 
614,FATHER, All right? 
615,GUARD #1, Right. 
616,GUARD #2, Hic! 
617,FATHER, Right. 
618,GUARD #1," Oh, if-- if-- if, uhh-- if-- if-- w-- ehh-- i-- if-- 
        if we-- "
619,FATHER, Yes? What is it? 
620,GUARD #1," Oh, i-- if-- i-- oh-- "
621,FATHER," Look, it's quite simple. "
622,GUARD #1, Uh... 
623,FATHER," You just stay here and make sure 'e doesn't leave the 
        room. All right? "
624,GUARD #2, Hic! 
625,FATHER, Right. 
626,GUARD #1," Oh, I remember. Uhh, can he leave the room with us?
        "
627,FATHER," N-- no, no. No. You just keep him in here and make 
        sure he-- "
628,GUARD #1," Oh, yes. We'll keep him in here, obviously, but if 
        he had to leave and we were with him-- "
629,FATHER," No, no, no, no. Just keep him in here-- "
630,GUARD #1, Until you or anyone else-- 
631,FATHER," No, not anyone else. Just me. "
632,GUARD #1, Just you. 
633,GUARD #2, Hic! 
634,FATHER, Get back. 
635,GUARD #1, Get back. 
636,FATHER, All right? 
637,GUARD #1, Right. We'll stay here until you get back. 
638,GUARD #2, Hic! 
639,FATHER," And, uh, make sure he doesn't leave. "
640,GUARD #1, What? 
641,FATHER, Make sure 'e doesn't leave. 
642,GUARD #1, The Prince? 
643,FATHER, Yes. Make sure 'e doesn't leave. 
644,GUARD #1," Oh, yes, of course. "
645,GUARD #2, Hic! 
646,GUARD #1," Ah. I thought you meant him. You know, it seemed a 
        bit daft me havin' to guard him when he's a guard. "
647,FATHER, Is that clear? 
648,GUARD #2, Hic! 
649,GUARD #1," Oh, quite clear. No problems. "
650,FATHER, Right. Where are you going? 
651,GUARD #1, We're coming with you. 
652,FATHER," No, no. I want you to stay here and make sure 'e 
        doesn't leave. "
653,GUARD #1," Oh, I see. Right. "
654,HERBERT, But Father! 
655,FATHER," Shut your noise, you! And get that suit on! "
656,GUARD #2, Hic! 
657,FATHER," Oh, go and get a glass of water. "
658,LANCELOT," Well taken, 
        Concorde! "
659,CONCORDE," Thank you, sir! Most kind. "
660,LANCELOT," And again! Over we go! Good. Steady! And now, the 
        big one! Uuh! Come on, Concorde! "
661,CONCORDE," Message for you, sir. "
662,LANCELOT," Concorde! Concorde! Speak to me! 'To whoever finds 
        this note: I have been imprisoned by my father, who wishes me to marry 
        against my will. Please, please, please come and rescue me. I am in the 
        Tall Tower of Swamp Castle.' At last! A call! A cry of distress! This 
        could be the sign that leads us to the Holy Grail! Brave, brave 
        Concorde, you shall not have died in vain! "
663,CONCORDE," Uh, I'm-- I'm not quite dead, sir. "
664,LANCELOT," Well, you shall not have been mortally wounded in 
        vain! "
665,CONCORDE," I-- I-- I think I c-- I could pull through, sir. "
666,LANCELOT," Oh, I see. "
667,CONCORDE," Actually, I think I'm all right to come with you, 
        sir-- "
668,LANCELOT," No, no, sweet Concorde! Stay here! I will send help 
        as soon as I have accomplished a daring and heroic rescue in my own 
        particular... "
669,CONCORDE," Idiom, sir? "
670,LANCELOT, Idiom! 
671,CONCORDE," No, I feel fine, actually, sir. "
672,LANCELOT," Farewell, sweet Concorde! "
673,CONCORDE," I'll, um-- I'll just stay here, then. Shall I, sir? 
        Yeah. "
674,PRINCESS LUCKY and GIRLS, 
675,GUEST, 'Morning! 
676,SENTRY #1, 'Morning. 
677,SENTRY #2, Oooh. 
678,SENTRY #1, 
679,LANCELOT, Ha ha! Hiyya! 
680,SENTRY #2, Hey! 
681,LANCELOT," Hiyya!, Ha!, etc. "
682,PRINCESS LUCKY and GIRLS, 
683,LANCELOT, Ha ha! Huy! 
684,GUESTS, Uuh! Aaah! 
685,LANCELOT," Ha ha! And take this! Aah! Hiyah! Aah! Aaah! Hyy! 
        Hya! Hiyya! Ha!... "
686,GUARD #1," Now, you're not allowed to enter the room-- aaugh!
        "
687,LANCELOT," O fair one, behold your humble servant, Sir 
        Lancelot of Camelot. I have come to take y-- Oh, I'm terribly sorry.
        "
688,HERBERT, You got my note! 
689,LANCELOT," Uh, well, I-- I got, uh, a note. "
690,HERBERT, You've come to rescue me! 
691,LANCELOT," Uh, well, no. You see, I hadn't-- "
692,HERBERT," I knew someone would. I knew that somewhere out 
        there... "
693,LANCELOT," Well, I-- "
694,HERBERT, ...there must be... someone... 
695,FATHER," Stop that! Stop that! Stop it! Stop it! Who are you?
        "
696,HERBERT, I'm your son! 
697,FATHER," No, not you. "
698,LANCELOT," Uh, I am Sir Lancelot, sir. "
699,HERBERT," He's come to rescue me, Father. "
700,LANCELOT," Well, let's not jump to conclusions. "
701,FATHER, Did you kill all those guards? 
702,LANCELOT," Uh... Oh, yes. Sorry. "
703,FATHER, They cost fifty pounds each! 
704,LANCELOT," Well, I'm awfully sorry. Um, I really can explain 
        everything. "
705,HERBERT," Don't be afraid of him, Sir Lancelot. I've got a 
        rope all ready. "
706,FATHER, You killed eight wedding guests in all! 
707,LANCELOT," Well, uh, you see, the thing is, I thought your son 
        was a lady. "
708,FATHER, I can understand that. 
709,HERBERT," Hurry, Sir Lancelot! Hurry! "
710,FATHER," Shut up! You only killed the bride's father, that's 
        all! "
711,LANCELOT," Well, I really didn't mean to... "
712,FATHER," Didn't mean to?! You put your sword right through his 
        head! "
713,LANCELOT," Oh, dear. Is he all right? "
714,FATHER," You even kicked the bride in the chest! This is going 
        to cost me a fortune! "
715,LANCELOT," Well, I can explain. I was in the forest, um, 
        riding north from Camelot, when I got this note, you see-- "
716,FATHER," Camelot? Are you from, uh, Camelot? "
717,HERBERT," Hurry, Sir Lancelot! "
718,LANCELOT," Uh, I am a Knight of King Arthur, sir. "
719,FATHER," Very nice castle, Camelot. Uh, very good pig country.
        "
720,LANCELOT, Is it? 
721,HERBERT, Hurry! I'm ready! 
722,FATHER," Would you, uh, like to come and have a drink? "
723,LANCELOT," Well, that-- that's, uh, awfully nice of you,...
        "
724,HERBERT, I am ready! 
725,LANCELOT," ...um, I mean to be so understanding. "
726,HERBERT, Oooh! 
727,LANCELOT," ...I'm afraid when I'm in this idiom, I sometimes 
        get a bit, uh, sort of carried away. "
728,FATHER," Oh, don't worry about that. "
729,HERBERT, Oooh! 
730,GUESTS, 
731,FATHER," Well, this is the main hall. We're going to have all 
        this knocked through and made into one big, uh, living room. "
732,GUEST, There he is! 
733,FATHER," Oh, bloody hell. "
734,LANCELOT, Ha ha ha! Hey! Ha ha! 
735,FATHER," Hold it! Stop it! Hold it! Hold it! Hold it! Hold it! 
        Hold it! Please! "
736,LANCELOT," Sorry. Sorry. You see what I mean? I just get 
        carried away. I'm really most awfully sorry. Sorry! Sorry, everyone. "
737,GUEST #1, He's killed the best man! 
738,GUESTS, 
739,FATHER," Hold it! Hold it! Please! Hold it! This is Sir 
        Lancelot from the Court of Camelot, a very brave and influential 
        knight, and my special guest here today. "
740,LANCELOT, Hello. 
741,GUEST, He killed my auntie! 
742,GUESTS, 
743,FATHER," Please! Please! This is supposed to be a happy 
        occasion! Let's not bicker and argue about who killed who. We are here 
        today to witness the union of two young people in the joyful bond of the 
        holy wedlock. Unfortunately, one of them, my son Herbert, has just 
        fallen to his death. "
744,GUESTS," Oh! Oh, no! "
745,FATHER," But I don't want to think I've not lost a son, so much 
        as... gained a daughter! "
746,GUEST #2, He's not quite dead! 
747,FATHER, Since the near fatal wounding of her father-- 
748,GUEST #2, He's getting better! 
749,FATHER," For, since her own father, who, when he seemed about 
        to recover, suddenly felt the icy hand of death upon him. "
750,BRIDE'S FATHER, Uugh! 
751,GUEST #2," Oh, he's died! "
752,FATHER," And I want his only daughter to look upon me as her 
        old dad, in a very real and legally binding sense. "
753,LANCELOT, What? 
754,GUEST #2, Look! The dead Prince! 
755,GUESTS, Oooh! The dead Prince! 
756,CONCORDE, He's not quite dead. 
757,HERBERT," No, I feel much better. "
758,FATHER," You fell out of the Tall Tower, you creep! "
759,HERBERT," No, I was saved at the last minute. "
760,FATHER, How?! 
761,HERBERT," Well, I'll tell you. "
762,FATHER, Not like that! Not like that! No! Stop it! 
763,GUESTS, 
764,FATHER, Shut uuup! 
765,GUESTS, 
766,FATHER, Shut up! 
767,GUESTS, 
768,FATHER, Shut up! 
769,GUESTS, 
770,FATHER, Not like that! 
771,GUESTS, 
772,CONCORDE," Quickly, sir! "
773,GUESTS, 
774,CONCORDE, Come this way! 
775,GUESTS, 
776,LANCELOT, No! It's not right for my idiom! 
777,GUESTS, 
778,LANCELOT, I must escape more... 
779,GUESTS, 
780,CONCORDE," Dramatically, sir? "
781,LANCELOT, Dramatically! 
782,GUESTS, 
783,LANCELOT, Heee! Hoa! 
784,GUESTS, 
785,LANCELOT," Excuse me. Could, uh-- could somebody give me a 
        push, please? "
786,ARTHUR, Old crone! 
787,OLD CRONE, Who sent you? 
788,ARTHUR, The Knights Who Say 'Ni'. 
789,CRONE, Aggh! No! Never! We have no shrubberies here. 
790,ARTHUR," If you do not tell us where we can buy a shrubbery, my 
        friend and I will say... we will say... 'ni'. "
791,CRONE, Agh! Do your worst! 
792,ARTHUR," Very well! If you will not assist us voluntarily,... 
        ni! "
793,CRONE, No! Never! No shrubberies! 
794,ARTHUR, Ni! 
795,CRONE, 
796,BEDEVERE, Nu! 
797,ARTHUR," No, no, no, no, i-- "
798,BEDEVERE, Nu! 
799,ARTHUR," No, it's not that. It's 'ni'. "
800,BEDEVERE, Nu! 
801,ARTHUR," No, no. 'Ni'. You're not doing it properly. No. "
802,BEDEVERE, Ni! 
803,ARTHUR and BEDEVERE, Ni! 
804,ARTHUR, That's it. That's it. You've got it. 
805,ARTHUR and BEDEVERE, Ni! 
806,CRONE, Ohh! 
807,BEDEVERE, Ni! 
808,ARTHUR, Ni! 
809,CRONE, Agh! 
810,BEDEVERE, Ni! 
811,ARTHUR, Ni! 
812,BEDEVERE, Ni! 
813,ARTHUR, Ni! 
814,BEDEVERE, Ni! 
815,ROGER THE SHRUBBER, Are you saying 'ni' to that old woman? 
816,ARTHUR," Erm,... yes. "
817,ROGER," Oh, what sad times are these when passing ruffians can 
        say 'ni' at will to old ladies. There is a pestilence upon this land. 
        Nothing is sacred. Even those who arrange and design shrubberies are 
        under considerable economic stress at this period in history. "
818,ARTHUR, Did you say 'shrubberies'? 
819,ROGER," Yes. Shrubberies are my trade. I am a shrubber. My name 
        is 'Roger the Shrubber'. I arrange, design, and sell shrubberies. "
820,BEDEVERE, Ni! 
821,ARTHUR," No! No, no, no! No! "
822,ARTHUR," O Knights of Ni, we have brought you your shrubbery. 
        May we go now? "
823,HEAD KNIGHT," It is a good shrubbery. I like the laurels 
        particularly,... but there is one small problem. "
824,ARTHUR, What is that? 
825,HEAD KNIGHT," We are now... no longer the Knights Who Say 'Ni'.
        "
826,KNIGHTS OF NI, Ni! Shh! 
827,HEAD KNIGHT," Shh! We are now the Knights Who Say 
        'Ecky-ecky-ecky-ecky-pikang-zoop-boing-goodem-zu-owly-zhiv'. "
828,RANDOM, Ni! 
829,HEAD KNIGHT," Therefore, we must give you a test. "
830,ARTHUR," What is this test, O Knights of-- knights who till 
        recently said 'ni'? "
831,HEAD KNIGHT," Firstly, you must find... another shrubbery! "
832,ARTHUR, Not another shrubbery! 
833,RANDOM, Ni! 
834,HEAD KNIGHT," Then, when you have found the shrubbery, you must 
        place it here beside this shrubbery, only slightly higher so you get the 
        two-level effect with a little path running down the middle. "
835,KNIGHTS OF NI," A path! A path! A path! Ni! Shh! Knights of Ni! 
        Ni! Ni! Shh! Shh!... "
836,HEAD KNIGHT," Then, when you have found the shrubbery, you must 
        cut down the mightiest tree in the forest... with... a herring! "
837,KNIGHTS OF NI, A herring! 
838,ARTHUR, We shall do no such thing! 
839,HEAD KNIGHT," Oh, please! "
840,ARTHUR, Cut down a tree with a herring? It can't be done. 
841,KNIGHTS OF NI, Aaaaugh! Aaaugh! 
842,HEAD KNIGHT, Augh! Ohh! Don't say that word. 
843,ARTHUR, What word? 
844,HEAD KNIGHT," I cannot tell, suffice to say is one of the words 
        the Knights of Ni cannot hear. "
845,ARTHUR," How can we not say the word if you don't tell us what 
        it is? "
846,KNIGHTS OF NI, Aaaaugh! 
847,HEAD KNIGHT, You said it again! 
848,ARTHUR," What, 'is'? "
849,KNIGHTS OF NI," Agh! No, not 'is'. "
850,HEAD KNIGHT," No, not 'is'. You wouldn't get vary far in life 
        not saying 'is'. "
851,KNIGHTS OF NI," No, not 'is'. Not 'is'. "
852,BEDEVERE," My liege, it's Sir Robin! "
853,MINSTREL, 
854,ARTHUR, Sir Robin! 
855,ROBIN, My liege! It's good to see you. 
856,HEAD KNIGHT, Now he's said the word! 
857,ARTHUR," Surely you've not given up your quest for the Holy 
        Grail? "
858,MINSTREL, 
859,ROBIN," Shut up! No, no. No. Far from it. "
860,HEAD KNIGHT, He said the word again! 
861,KNIGHTS OF NI, Aaaaugh! 
862,ROBIN, I was looking for it. 
863,KNIGHTS OF NI, Aaaaugh! 
864,ROBIN," Uh, here-- here in this forest. "
865,ARTHUR," No, it is far from this place. "
866,KNIGHTS OF NI, Aaaaugh! 
867,HEAD KNIGHT, Aaaaugh! Stop saying the word! The word... 
868,ARTHUR," Oh, stop it! "
869,HEAD KNIGHT, ...we cannot hear! Ow! He said it again! 
870,ARTHUR, Patsy! 
871,HEAD KNIGHT, Wait! I said it! I said it! 
872,KNIGHTS OF NI, Aaaaugh!... Narrative Interlude 
873,NARRATOR," And so, Arthur and Bedevere and Sir Robin set out on 
        their search to find the enchanter of whom the old man had spoken in 
        scene twenty-four. Beyond the forest, they met Lancelot and Galahad, and 
        there was much rejoicing. "
874,KNIGHTS, Yay! Yay! 
875,NARRATOR," In the frozen land of Nador, they were forced to eat 
        Robin's minstrels. "
876,MINSTREL, 
877,NARRATOR, And there was much rejoicing. 
878,KNIGHTS, Yay! 
879,NARRATOR, A year passed. 
880,CARTOON CHARACTER, 
881,NARRATOR, Winter changed into Spring. 
882,CARTOON CHARACTER," Mmm, nice. "
883,NARRATOR, Spring changed into Summer. 
884,CARTOON CHARACTER, Oh. Ahh. 
885,NARRATOR," Summer changed back into Winter,... "
886,CARTOON CHARACTER, Oh? 
887,NARRATOR," ...and Winter gave Spring and Summer a miss and went 
        straight on into Autumn. "
888,CARTOON CHARACTER, Aah. 
889,NARRATOR, Until one day... 
890,KNIGHTS, Eh. Oh. See it? Oh. Oh. 
891,ARTHUR, Knights! Forward! 
892,TIM, I... am an enchanter. 
893,ARTHUR, By what name are you known? 
894,TIM, There are some who call me... 'Tim'? 
895,ARTHUR," Greetings, Tim the Enchanter. "
896,TIM," Greetings, King Arthur! "
897,ARTHUR, You know my name? 
898,TIM, I do. 
899,ARTHUR," That is our quest. You know much that is hidden, O 
        Tim. "
900,TIM, Quite. 
901,ROBIN, Oh. 
902,ARTHUR," Yes, we're-- we're looking for the Holy Grail. Our 
        quest is to find the Holy Grail. "
903,KNIGHTS, Yeah. Yes. It is. It is. Yeah. Yup. Yup. Hm. Mm. 
904,ARTHUR," And so, we're-- we're-- we're looking for it. "
905,BEDEVERE," Yes, we are. "
906,GALAHAD, Yeah. 
907,ROBIN, We are. We are. 
908,BEDEVERE, We have been for some time. 
909,ROBIN, Ages. 
910,BEDEVERE, Umhm. 
911,ARTHUR," Uh-- uh, so, uh, anything that you could do to, uh-- 
        to help... would be... very... helpful. "
912,GALAHAD," Look, can you tell us where-- "
913,ARTHUR," Fine. Um, I don't want to waste any more of your time, 
        but, uh, I don't suppose you could, uh, tell us where we might find a, 
        um-- find a, uh-- a, um-- a, uh-- "
914,TIM, A what...? 
915,ARTHUR, A g-- a-- a g-- a g-- a-- a g-- 
916,TIM, A grail?! 
917,ARTHUR, Yes. I think so. 
918,ROBIN, Y-- y-- yes. 
919,ARTHUR, Yes. 
920,GALAHAD, Yup. 
921,KNIGHTS, That's it... 
922,TIM, Yes! 
923,ROBIN, Oh. 
924,ARTHUR, Oh. Thank you. 
925,ROBIN, Ahh. 
926,GALAHAD, Oh. Fine. 
927,ARTHUR, Thank you. 
928,ROBIN, Splendid. 
929,KNIGHTS, Aah... 
930,ARTHUR," Look, um, you're a busy man, uh-- "
931,TIM," Yes, I can help you find the Holy Grail. "
932,KNIGHTS," Oh, thank you. Oh... "
933,TIM," To the north there lies a cave-- the cave of Caerbannog-- 
        wherein, carved in mystic runes upon the very living rock, the last 
        words of Olfin Bedwere of Rheged... "
934,ARTHUR," Where could we find this cave, O Tim? "
935,TIM," Follow. But! Follow only if ye be men of valour, for the 
        entrance to this cave is guarded by a creature so foul, so cruel that no 
        man yet has fought with it and lived! Bones of full fifty men lie strewn 
        about its lair. So, brave knights, if you do doubt your courage or your 
        strength, come no further, for death awaits you all with nasty, big, 
        pointy teeth. "
936,ARTHUR, What an eccentric performance. 
937,GALAHAD," They're nervous, sire. "
938,ARTHUR," Then we'd best leave them here and carry on on foot. 
        Dis-mount! "
939,TIM, Behold the cave of Caerbannog! 
940,ARTHUR, Right! Keep me covered. 
941,GALAHAD, What with? 
942,ARTHUR, W-- just keep me covered. 
943,TIM, Too late! 
944,ARTHUR, What? 
945,TIM, There he is! 
946,ARTHUR, Where? 
947,TIM, There! 
948,ARTHUR," What, behind the rabbit? "
949,TIM, It is the rabbit. 
950,ARTHUR, You silly sod! 
951,TIM, What? 
952,ARTHUR, You got us all worked up! 
953,TIM," Well, that's no ordinary rabbit! "
954,ARTHUR, Ohh. 
955,TIM," That's the most foul, cruel, and bad-tempered rodent you 
        ever set eyes on! "
956,ROBIN, You tit! I soiled my armor I was so scared! 
957,TIM," Look, that rabbit's got a vicious streak a mile wide! 
        It's a killer! "
958,GALAHAD, Get stuffed! 
959,TIM," He'll do you up a treat, mate. "
960,GALAHAD," Oh, yeah? "
961,ROBIN, You mangy Scots git! 
962,TIM, I'm warning you! 
963,ROBIN," What's he do, nibble your bum? "
964,TIM," He's got huge, sharp-- eh-- he can leap about-- look at 
        the bones! "
965,ARTHUR," Go on, Bors. Chop his head off! "
966,BORS," Right! Silly little bleeder. One rabbit stew comin' 
        right up! "
967,TIM, Look! 
968,BORS, Aaaugh! 
969,ARTHUR, Jesus Christ! 
970,TIM, I warned you! 
971,ROBIN, I done it again! 
972,TIM," I warned you, but did you listen to me? Oh, no, you knew 
        it all, didn't you? Oh, it's just a harmless little bunny, isn't it? 
        Well, it's always the same. I always tell them-- "
973,ARTHUR," Oh, shut up! "
974,TIM, Do they listen to me? 
975,ARTHUR, Right! 
976,TIM," Oh, no... "
977,KNIGHTS, Charge! 
978,KNIGHTS," Aaaaugh!, Aaaugh!, etc. "
979,ARTHUR, Run away! Run away! 
980,KNIGHTS, Run away! Run away!... 
981,TIM, Ha ha ha ha! Ha haw haw! Ha! Ha ha! 
982,ARTHUR, Right. How many did we lose? 
983,LANCELOT, Gawain. 
984,GALAHAD, Ector. 
985,ARTHUR, And Bors. That's five. 
986,GALAHAD," Three, sir. "
987,ARTHUR," Three. Three. And we'd better not risk another frontal 
        assault. That rabbit's dynamite. "
988,ROBIN, Would it help to confuse it if we run away more? 
989,ARTHUR," Oh, shut up and go and change your armor. "
990,GALAHAD," Let us taunt it! It may become so cross that it will 
        make a mistake. "
991,ARTHUR, Like what? 
992,GALAHAD, Well... ooh. 
993,LANCELOT, Have we got bows? 
994,ARTHUR, No. 
995,LANCELOT, We have the Holy Hand Grenade. 
996,ARTHUR," Yes, of course! The Holy Hand Grenade of Antioch! 'Tis 
        one of the sacred relics Brother Maynard carries with him! Brother 
        Maynard! Bring up the Holy Hand Grenade! "
997,MONKS, 
998,ARTHUR," How does it, um-- how does it work? "
999,LANCELOT," I know not, my liege. "
1000,ARTHUR, Consult the Book of Armaments! 
1001,BROTHER MAYNARD," Armaments, chapter two, verses nine to 
        twenty-one. "
1002,SECOND BROTHER," And Saint Attila raised the hand grenade up on 
        high, saying, 'O Lord, bless this Thy hand grenade that, with it, Thou 
        mayest blow Thine enemies to tiny bits in Thy mercy.' And the Lord did 
        grin, and the people did feast upon the lambs and sloths and carp and 
        anchovies and orangutans and breakfast cereals and fruit bats and large 
        chu-- "
1003,MAYNARD," Skip a bit, Brother. "
1004,SECOND BROTHER," And the Lord spake, saying, 'First shalt thou 
        take out the Holy Pin. Then, shalt thou count to three. No more. No 
        less. Three shalt be the number thou shalt count, and the number of the 
        counting shall be three. Four shalt thou not count, nor either count 
        thou two, excepting that thou then proceed to three. Five is right out. 
        Once the number three, being the third number, be reached, then, lobbest 
        thou thy Holy Hand Grenade of Antioch towards thy foe, who, being 
        naughty in My sight, shall snuff it.' "
1005,MAYNARD, Amen. 
1006,KNIGHTS, Amen. 
1007,ARTHUR, Right! One!... Two!... Five! 
1008,GALAHAD," Three, sir! "
1009,ARTHUR, Three! 
1010,ARTHUR, There! Look! 
1011,LANCELOT, What does it say? 
1012,GALAHAD, What language is that? 
1013,ARTHUR, Brother Maynard! You are a scholar. 
1014,MAYNARD, It's Aramaic! 
1015,GALAHAD, Of course! Joseph of Arimathea! 
1016,LANCELOT, 'Course! 
1017,ARTHUR, What does it say? 
1018,MAYNARD," It reads, 'Here may be found the last words of Joseph 
        of Arimathea. He who is valiant and pure of spirit may find the Holy 
        Grail in the Castle of aaarrrrggh'. "
1019,ARTHUR, What? 
1020,MAYNARD, '...The Castle of aaarrrrggh'. 
1021,BEDEVERE, What is that? 
1022,MAYNARD, He must have died while carving it. 
1023,LANCELOT," Oh, come on! "
1024,MAYNARD," Well, that's what it says. "
1025,ARTHUR," Look, if he was dying, he wouldn't bother to carve 
        'aarrggh'. He'd just say it! "
1026,MAYNARD," Well, that's what's carved in the rock! "
1027,GALAHAD, Perhaps he was dictating. 
1028,ARTHUR," Oh, shut up. Well, does it say anything else? "
1029,MAYNARD, No. Just 'aaarrrrggh'. 
1030,LANCELOT, Aaaauugggh. 
1031,ARTHUR, Aarrrggh. 
1032,BEDEVERE, Do you suppose he meant the Camaaaaaargue? 
