,name,text
21,John Cleese," Well, may I ask you to 
            reconsider? I mean, you wouldn't regret it. Think of the tourist trade."
22,Michael Palin," No, no, it's-- it's just that 
            we wanted a block of flats and not an abattoir. "
23,John Cleese," Yes, well, that's the sort of 
            blinkered, philistine pig ignorance I've come to expect from you 
            non-creative garbage. You sit there on your loathsome, spotty behinds 
            squeezing blackheads, not caring a tinker's cuss for the struggling 
            artist. You excrement! You whining, hypocritical toadies, with your 
            color TV sets and your Tony Jacklin golf clubs and your bleeding Masonic 
            secret handshakes! You wouldn't let me join, would you, you blackballing 
            bastards! Well, I wouldn't become a freemason now if you went down on 
            your lousy, stinking knees and begged me!"
24,Terry Jones," Well, we're sorry you feel 
            like that, but we, um, did... want... a block of flats. Nice, though, 
            the abattoir is. Huh huh."
25,John Cleese," Oh, p-p-p-p the abattoir."
26,Michael Palin, Thank you.
27,John Cleese, I've got a second-hand apron.
28,Terry Jones, Thank you.
29,John Cleese, I nearly got in at Hendon.
30,Michael Palin, Thank you.
31,Graham Chapman," I'm sorry about that, gentlemen. 
            The second architect is Mr. Leavey of Wymis and Dibble."
32,Eric Idle," Good morning, gentlemen."
33,Eric Idle," Uhh, this is a scale model of 
            the block. Uh, there are twenty-eight stories with two hundred and 
            eighty modern apartments. There are three main lifts and two service 
            lifts. Access would be from Dibbingley Road."
34,Terry Jones," Isn't that going to put the 
            cost up?"
35,Eric Idle," Uh, it might."
36,Terry Jones," Well, I don't know whether 
            I'd worry about strengthening that much. After all, they're not meant to 
            be luxury flats. Huh."
37,Michael Palin," No, I quite agree. I mean, 
            providing the tenants are of light build and relatively sedentary and, 
            uhh, (er instead) given a spot of good weather, I think we're on to a 
            winner here."
38,Terry Jones, Yes.
39,Eric Idle," Uh, thank you."
40,Terry Jones, I quite agree. I quite agree.
41,Eric Idle, Thank you very much. Thank you.
42,John Cleese," It opens doors, I'm telling 
            you."
0,Eric Idle," What other ways are there of recognizing 
            a mason?"
1,John Cleese," Having once identified a mason 
            immediate steps must be taken to isolate him from the general 
            public. Having accomplished that it is now possible to cure him of 
            these unfortunate Masonic tendencies through the use of behavioral 
            psychotherapy. "
2,John Cleese," No?! That's wrong! Wrong! Wrong! Wrong! 
            Wrong! No! No! Bad!..."
0,Michael Palin, What do you want? 
1,Graham Chapman," Well I've come about your special fully comprehensive 
            motor insurance policy offer... "
2,Michael Palin, What was that? 
3,Graham Chapman," Fully comprehensive motor insurance for one-and-eight 
            pence. "
4,Michael Palin," Oh, oh, yes ... yeah well, unfortunately, guv, 
            that offer's no longer valid. You see, it turned out not to be 
            economically viable, so we now have a totally new offer... "
5,Graham Chapman, What's that? 
6,Michael Palin, A nude lady. 
7,Graham Chapman, A nude lady? 
8,Michael Palin," Yes. You get a nude lady with a fully 
            comprehensive motor insurance. If you just want third party she has 
            to keep her bra on, and if it's just theft... "
9,Graham Chapman," No, no, I don't really want that, Mr. er... Mr... "
10,Michael Palin, Devious. 
11,Graham Chapman," Mr. Devious, I just want to know what it would cost 
            me to have a fully comprehensive insurance on a 1970 Aston Martin,
            "
12,Michael Palin, Aston Martin? 
13,Graham Chapman, Yes. 
14,Michael Palin, 
15,Graham Chapman, Five hundred quid? 
16,Michael Palin, Forty quid. 
17,Graham Chapman, Forty quid? 
18,Michael Palin, Forty quid and a nude lady. 
19,Graham Chapman," No, no, I'm not interested in a nude lady. "
20,Michael Palin, Dirty books? 
21,Graham Chapman," No, no, look, I'm not interested in any of that. I 
            just want to know what it would cost me to have a fully 
            comprehensive insurance on a 1970 Aston Martin. Can you please quote 
            me your price. "
22,Eric Idle, Knock knock. 
23,Michael Palin, Who's there? 
24,Eric Idle, The Reverend... 
25,Michael Palin, The Reverend who? 
26,Eric Idle, The Reverend Morrison. 
27,Michael Palin," Oh, come in. "
28,Michael Palin," Now then, vic. What's the trouble? "
29,Eric Idle," Well, it's about this letter you sent me. "
30,Graham Chapman," Excuse me, do I have any more lines? "
31,Michael Palin," I don't know, mush, I'll have a look in the 
            script... "
32,Graham Chapman, Yeah. 
33,Michael Palin," No... no, you've finished. "
34,Graham Chapman," Well, I'll be off then. "
35,Michael Palin, 
36,Eric Idle," It's about this letter you sent me regarding my 
            insurance claim. "
37,Michael Palin," Oh, yeah, yeah - well, you see, it's just that 
            we're not... as yet ... totally satisfied with the grounds of your 
            claim. "
38,Eric Idle," But it says something about filling my mouth in 
            with cement. "
39,Michael Palin," Oh well, that's just insurance jargon, you know.
            "
40,Eric Idle," But my car was hit by a lorry while standing in the 
            garage and you refuse to pay my claim. "
41,Michael Palin, 
42,Eric Idle, Oh dear. 
43,Michael Palin," You see, you unfortunately plumped for our 'Neverpay' 
            policy, which, you know, if you never claim is very worthwhile ... 
            but you had to claim, and, well, there it is. "
44,Eric Idle," Oh dear, oh dear. "
45,Michael Palin," Still, never mind - could be worse. How's the 
            nude lady? "
46,Eric Idle," Oh, she's fine. "
47,Michael Palin," Look... Rev... I hate to see a man cry, so shove 
            off out 't office. There's a good chap. "
48,Terry Jones," OK, Devious... Don't move! "
49,Michael Palin, The bishop! 
0,Michael Palin, The bishop! 
1,Graham Chapman, I take as my text for today... 
2,Terry Jones," The text, Vic! Don't say the text! "
3,Graham Chapman, Leviticus 3-14. . . 
4,Terry Jones," We was too late. The Reverend Grundy bit the 
            ceiling. "
5,Terry Jones, Hello? '... What?... We'll be right over! 
6,Graham Chapman," And it is for this reason that the Christian 
            Church lays upon you, the godparents, the obligation of seeing this 
            child is brought up in the Christian faith. Therefore, I name this 
            child... "
7,Terry Jones," Don't say the kid's name, Vic! "
8,Graham Chapman, Francesco Luigi... 
9,Terry Jones," We was too late... The Rev. Neuk saw the light.
            "
10,Terry Jones," The ring, Vic Don't touch the ring! Hey Vic! "
11,John Cleese," ... dust to dust, ashes to ashes. "
12,Eric Idle," Help ... help... help... help... help... 
            help... "
13,Terry Jones," OK, Devious, don't move! "
14,Michael Palin, The bishop! 
0,Graham Chapman, 
1,Michael Palin, 
2,Graham Chapman, No. 
3,Eric Idle," These two old people are typical of the 
            housing problem facing Britain's aged. "
4,Graham Chapman," Here! Don't you start doing a documentary on 
            us, young man. "
5,Eric Idle, Oh please ... 
6,Graham Chapman," No, you leave us alone! "
7,Eric Idle," Oh, just a little one about the appalling 
            conditions under which you live. "
8,Graham Chapman, No! Get out of our house! Go on! 
9,Graham Chapman," Why don't you do a documentary about the drug 
            problem round in Walton Street? "
10,Graham Chapman," Oh, I'll go and have a bath. "
0,Graham Chapman," 'Ere, there's Alfred Lord Tennyson in the 
            bathroom. "
1,Michael Palin," Well, at least the poet's been installed, 
            then. "
2,John Cleese," Yes, a poet is essential for complete home 
            comfort, and all-year round reliability at low cost. We in the East 
            Midlands Poet Board hope to have a poet in every home by the end of 
            next year. "
3,Eric Idle, 
4,Eric Idle," I wandered lonely as a cloud That floats on high...
            "
5,Michael Palin," Morning, madam, I've come to read your poet.
            "
6,Terry Jones," Oh yes, he's in the cupboard under the stairs. "
7,Michael Palin," What is it, a Swinburne? Shelley? "
8,Terry Jones," No, it's a Wordsworth. "
9,Michael Palin," Oh, bloody daffodils. "
10,Eric Idle," A host of golden daffodils Beside the lake, 
            beneath the' trees Fluttering and dancing in the breeze "
11,Eric Idle," Continuous as the stars that shine And twinkle 
            in the Milky Way They stretch in... "
12,Michael Palin," Right. Thank you, madam. "
13,Terry Jones," Oh, not at all. Thank you... It's a nice day, isn't 
            it? "
14,Michael Palin," Yes, yes, the weather situation is generally 
            favorable. There's a ridge of high pressure centered over Ireland 
            which is moving steadily eastward bringing cloudy weather to parts 
            of the West Country, Wales and areas west of the Pennines. On 
            tomorrow's chart ... "
15,Eric Idle," Now on BBC television a choice of 
            viewing. On BBC 2 - a discussion on censorship between Derek Hart, 
            The Bishop of Woolwich and a nude man. And on BBC 1 - me telling you 
            this. And now... "
16,Terry Jones," We don't want that, do we. Do you really want that 
            cherry in your tea? Do you like doing this job? "
17,Michael Palin," Well, it's a living, isn't it? "
18,Terry Jones," I mean, don't you get bored reading people's poets 
            all day? "
19,Michael Palin," Well, you know, sometimes ... yeah. Anyway, I 
            think I'd better be going. "
20,Terry Jones, 
21,Michael Palin, 
22,Terry Jones, 
23,Michael Palin," Er ... um... well, I'll have a look at the 
            batteries. "
24,Terry Jones," Oh yes, yes. "
25,Michael Palin, It's four and a half volts. 
26,Terry Jones, 
27,Michael Palin," No, no, I must be off, really. "
28,Terry Jones," I've got Thomas Hardy in the bedroom. I'd like you to 
            look at him. "
29,Michael Palin," Ah well, I can't touch him. He's a novelist.
            "
30,Terry Jones," Oh, he keeps mumbling all night. "
31,Michael Palin," Oh well, novelists do, you see. "
32,Terry Jones, 
33,Michael Palin, Harness. 
34,Terry Jones," No, no! Your first name, silly! "
35,Michael Palin, Wombat. 
36,Terry Jones," Oh, Wombat. Wombat Harness! Take me to the place 
            where eternity knows no bounds, where the garden of love encloses us 
            round. Oh Harness! "
37,Michael Palin," All right, I'll have a quick look at yer Thomas 
            Hardy. "
38,John Cleese," Nude man, what did you make of that? "
39,Graham Chapman," Well, don't you see, that was exactly the kind 
            of explicit sexual reference I'm objecting to. It's titillation for 
            the sake of it. A deliberate attempt at cheap sensationalism. I 
            don't care what the so-called avant-garde, left-wing, intellectual 
            namby-pambies say... It is filth! "
40,John Cleese, Bishop. 
41,Eric Idle," The BBC would like to apologize for the 
            constant repetition in this show. "
42,Eric Idle," The BBC would like to apologize for the 
            constant repetition in this show."
0,John Cleese," (JOHN) Right. I've got some of your prescriptions 
            here. Er, who's got the pox? "
1,Eric Idle," The BBC would like to apologize for the poor 
            quality of the writing in that sketch. It is not BBC policy to get 
            easy laughs with words like bum, knickers, bony or wee-wees. "
2,Michael Palin," These are the words that are not to be used again 
            on this program. "
3,Michael Palin, (pointing) Out! 
4,John Cleese," Right, who's got a boil on his Semprini, then? "
0,Eric Idle, Good morning. 
1,Michael Palin," Good morning, sir. "
2,Eric Idle," Good morning. I'd like some aftershave, please. "
3,Michael Palin," Ah, certainly. Walk this way, please. "
4,Eric Idle," If I could walk that way I wouldn't need aftershave.
            "
5,Eric Idle, Good morning. 
6,Michael Palin, 
7,Eric Idle, Yes. I'd like some aftershave. 
8,Michael Palin," Ah. A toilet requisite-t-t-t-t-t... Would you 
            like to try this, sir. It's our very very latest, it's called Sea 
            Mist. "
9,Eric Idle, 
10,Michael Palin," How about something a little more musky? This 
            one's called Mimmo. "
11,Eric Idle," Not really, no. Have you anything a little more 
            fishier? "
12,Michael Palin, Fishier? 
13,Eric Idle, Fishier. 
14,Michael Palin," Fish, fish, fish. A fishy requisite-t-t-t-t-t...
            "
15,Eric Idle, Like halibut or sea bass. 
16,Michael Palin, Or bream? 
17,Eric Idle, Yes. 
18,Michael Palin," No, we haven't got any of that... ah, I've got 
            mackerel... or cod... or hake... "
19,Eric Idle," You haven't got anything a little more halibutish?
            "
20,Michael Palin," Er... parrot? What's that doing there? Or skate 
            with just a hint of prawn? Or crab, tiger and almonds, very unusual.
            "
21,Eric Idle, I really had my heart set on halibut. 
22,Michael Palin," Well, sir, we had a fishy consignment in this 
            morning, so I could nip down to the basement and see if I can come 
            up trumps on this particular requisite-t-t-t-t-t. So it was 
            halibut... or... ? "
23,Eric Idle, Sea bass. 
24,Michael Palin, Sea bass. Won't be a moment. 
25,Eric Idle, 
26,Michael Palin," Well, sorry, sir. "
27,Eric Idle, How long will that be? 
28,Michael Palin, Twenty minutes. 
29,Eric Idle, Twenty minutes! 
30,Eric Idle," Oh... I wonder what other people use for aftershave 
            lotion? "
31,Michael Palin," I use a body rub called Halitosis to make my 
            breath seem sweet. "
32,John Cleese, I use an aftershave called Semprini. 
33,Michael Palin, 
34,Michael Palin," I use two kinds of aftershave lotions - 
            Frankincense, Myrrh - three kinds of aftershave lotions, 
            Frankincense, Myrrh, Sandalwood - four kinds of aftershave lotion. 
            Frankincense, .... "
35,Graham Chapman," I have a cold shower every morning just 
            before I go mad, and then I go mad, 1. Mad, 2. Mad, 3. Mad, 4... "
36,Michael Palin," I use Rancid Polecat number two. It keeps my skin 
            nice and scaly. "
37,Michael Palin, 
38,Michael Palin," Well I'm afraid they don't have any at our 
            Kensington branch. But we have some down at the depot. "
39,Eric Idle, Where's that? 
40,Michael Palin, Aberdeen. 
41,Eric Idle, Aberdeen? 
42,Michael Palin, It's all fight. Wait here ... I've got a car. 
43,Eric Idle," No, no, no. I'll take the other, the crab, tiger 
            and... "
44,Michael Palin, Almond requisite... t... t... ? 
45,Eric Idle, I'll take it. 
0,Graham Chapman," Right. Right! RIGHT! Now then! Now then! Your 
            turn. "
1,Michael Palin," Aren't you going to say 'What's all this then?'?
            "
2,Graham Chapman," Oh! Right, what's all this, then? "
3,Michael Palin," This man has been shoplifting, officer. "
4,Graham Chapman," Oh, he has? Yes? "
5,Michael Palin, Yes. 
6,Graham Chapman, Are you trying to tell me my job? 
7,Michael Palin," No, but he's been shoplifting. "
8,Graham Chapman," Look! I must warn you that anything you may say 
            will be ignored and furthermore, given half a chance I'll put my 
            fist through your teeth. F'tang. F'tang. "
9,Graham Chapman," But officer, this man here... "
10,Graham Chapman," I've had enough of you. You're under arrest.
            "
11,Michael Palin," Officer, it wasn't him. "
12,Terry Gilliam, No I'm not. 
13,Terry Gilliam," (sticking his head out of mac) He's not 
            ... I'm a witness. "
14,Graham Chapman, 
15,Michael Palin," Heresy. Blimey. I didn't expect the Spanish 
            Inquisition. "
16,Graham Chapman," Shut up! F'tang. F'tang. Oh, that's nice. "
17,Graham Chapman, What for? 
18,Graham Chapman," I'm charging you with illegal possession of 
            whatever we happen to have down there. Right. "
19,John Cleese," (JOHN) The BBC would like to apologize to the 
            police about the character of Police Constable Pan Am. He was not 
            meant to represent the average police officer. Similarly, the 
            reference to Buzz Aldrin, the astronaut, was the product of a 
            disordered mind and should not be construed as having any other 
            significance. Photo of Buzz Aldrin. "
0,Michael Palin," Monty Python's Flying Circus tonight comes to 
            you live from the Grillomat Snack Bar, Paignton. "
1,John Cleese," Hello to you live from the Grillomat Snack Bar, 
            Paignton. And so, without any more ado, let's have the titles. "
2,John Cleese, 
0,Michael Palin, 
0,Eric Idle," Gentlemen, pray silence for the President of 
            the Royal Society for Putting Things on Top of Other Things. "
1,Graham Chapman," I thank you, gentlemen. The year has been a 
            good one for the Society "
2,John Cleese," Er, Cutler, Staffordshire. Um ... well, Mr. 
            Chairman, it's just that most of the members in Staffordshire 
            feel... the whole thing's a bit silly. "
3,Graham Chapman, Silly SILLY!! 
4,Graham Chapman," Good Lord. I'm on film. How did that happen?
            "
5,Graham Chapman, It's film again. What's going on? 
6,Graham Chapman," Gentlemen! I have bad news. This room is 
            surrounded by film. "
7,Graham Chapman," Don't panic, we'll get out of this. "
8,Graham Chapman, We'll tunnel our way out. 
9,Michael Palin," Good thinking, sir. I'll get the horse. "
10,Graham Chapman," Okay Captain, you detail three men, start 
            digging and load them up with cutlery, and then we'll have a rota, 
            we'll have two hours digging, two hours vaulting and then two hours 
            sleeping, okay? "
11,John Cleese," All right, Medwin, lees see you get over that 
            horse. Pick your feet up, Medwin. Come on, boy! "
12,Terry Jones, 
13,John Cleese," Colonel! I've just found another exit, sir.
            "
14,Graham Chapman," Okay, quickly, run this way. "
15,John Cleese," Ah, hello. Well they certainly seem to be in a 
            tight spot, and I spot... our next item - so let's get straight on 
            with the fun and go over to the next item - or dish! Ha, ha!"
0,John Cleese," Hello. 'Ow are you? I'm fine. Welcome to a new 
            half-hour chat show in which me, viz the man what's talking to you 
            now, and Brooky - to wit my flat mate - and nothing else, I'd like 
            to emphasize that - discuss current affairs issues of burning 
            import. "
1,Eric Idle," Have you heard the one about the three nuns in the 
            nudist colony? "
2,John Cleese," Shut up. Tonight, the population explosion. "
3,Eric Idle, Apparently there were these three nuns... 
4,John Cleese," Shut up. Come the year 1991, given the present 
            rate of increase in the world's population, the Chinese will be 
            three deep. Another thing... "
5,Terry Jones," Sorry, loves, sorry, the show is too long 
            this week and this scene's been cut. "
6,John Cleese, Lord Hill's at the bottom Of this. 
7,Terry Jones," But if you can find a piano stool you can 
            appear later on in the show on film. "
8,Eric Idle, 'Ow much? 
9,Terry Jones," Oh, about ten bob each. "
10,John Cleese, I wouldn't wipe me nose on it. 
11,Eric Idle," 'Ave you 'eard the one about these three nuns...
            "
12,John Cleese," Sh. I can hear something. 'Ang about, we may 
            still get in this show as a link. "
13,Eric Idle, That's clever. How do they do that? 
14,John Cleese," color separation, you cotton head."
0,Graham Chapman," Well, if you'll just wait in here, sir, I'm sure 
            Mr. Thompson won't keep you waiting long. "
1,Eric Idle," Fine. Thanks very much. He picks up a magazine. The 
            mirror behind him without warning falls off the wall and smashes to 
            the ground. The butler returns, and looks at the man enquiringly.
            "
2,Eric Idle, The mirror fell off the wall. 
3,Graham Chapman, Sir? 
4,Eric Idle, The mirror fell off... off the wall... it fell. 
5,Graham Chapman, 
6,Eric Idle," Ah, it ... it came off the wall. "
7,Graham Chapman," Yes, sir? "
8,Eric Idle, It just came right off the wall. 
9,Graham Chapman," Really, sir. "
10,Eric Idle," Yes, I ... I didn't touch it. "
11,Graham Chapman, 
12,Eric Idle, Yes. It just fell off the wall. 
13,Graham Chapman, Don't move. I'll get help. 
14,Eric Idle," Yes - er, fell off the wall. "
15,Carol Cleveland," Oh my God, what a mess. 'Ere, did you do this? "
16,Eric Idle," No, no. I didn't do all this. It... it did it all.
            "
17,Carol Cleveland," Oh? Well... 'ere, hold this. I'll get started. "
18,Eric Idle," Oh, it's jolly nice. What is it? "
19,Carol Cleveland, It's a Brazilian dagger. Ooops. 
20,Eric Idle," Er, she just fell on ... on to the dagger. "
21,Terry Jones, 
22,Eric Idle," Yes, just gave me the dagger and tripped, and went, 
            'Oops'. "
23,Terry Jones," Yes sir, I understand. "
24,Eric Idle," I mean, I didn't er... "
25,Terry Jones," Oh no, no, of course not, sir, I understand. "
26,Eric Idle," I mean she ... she just, er... "
27,Terry Jones, Fell? 
28,Eric Idle, Fell. 
29,Terry Jones, 
30,Eric Idle, 
31,Graham Chapman, That's him. 
32,Michael Palin," Right, sir. "
33,Eric Idle," Hello, officer. There seems to have been an accident. 
            Well, several accidents actually. "
34,Michael Palin," That's right, sir. Would you come this way, 
            please. "
35,Graham Chapman, You swine. I'll get you for that. 
36,Eric Idle," Er, I won't wait. I'll phone. "
37,Eric Idle, Sorry.
0,Graham Chapman," 'Tis time the seven Smith brothers had brides. 
            Fetch me Smith Major. "
1,Terry Jones, Sir. 
2,Graham Chapman," 'Tis time you and your six brothers were 
            married. "
3,Terry Jones," Thank you, Headmaster. "
4,Graham Chapman," Fetch me your six brothers, that the seven 
            brothers may be together. "
5,Graham Chapman," Right, I'll see Watson, Wilkins, and Spratt in 
            my study afterwards. "
6,Terry Jones, 
7,Terry Gilliam, The Sabine School for Girls. 
8,Eric Idle," Yes, and it's the Annual Dance. "
9,Graham Chapman," Fetch hither the seven brides for seven 
            brothers. "
10,Graham Chapman," Fetch hither the padre that the seven brides 
            may marry the seven brothers. "
11,Michael Palin, 
12,Graham Chapman," What you do in your own time, Padre, is 
            written on the wall in the vestry. "
13,Michael Palin," Right, do you four boys take these two girls to be 
            your seven brides? "
14,Michael Palin," Right, go and do your prep. "
0,Michael Palin," Good morning, I'd care to purchase a chicken, 
            please. "
1,Eric Idle," Don't come here with that posh talk you nasty, 
            stuck-up twit. "
2,Michael Palin, I beg your pardon? 
3,Eric Idle," A chicken, sir. Certainly. "
4,Michael Palin," Thank you. And how much does that work out to per 
            pound, my good fellow? "
5,Eric Idle," Per pound, you slimy Trollope, what kind of a 
            ponce are you? "
6,Michael Palin, I'm sorry? 
7,Eric Idle," 4/6 a pound, sir, nice and ready for roasting.
            "
8,Michael Palin," I see, and I'd care to purchase some stuffing in 
            addition, please. "
9,Eric Idle," Use your own, you great poofy poonagger! "
10,Michael Palin, What? 
11,Eric Idle," Ah, certainly sir, some stuffing. "
12,Michael Palin," Oh, thank you. "
13,Eric Idle," 'Oh, thank you' says the great queen like a 
            la-di-dah poofta. "
14,Michael Palin, I beg your pardon? 
15,Eric Idle," That's all right, sir, call again. "
16,Michael Palin, Excuse me. 
17,Eric Idle," What is it now, you great pillock? "
18,Michael Palin," Well, I can't help noticing that you insult me and 
            then you're polite to me alternately. "
19,Eric Idle," I'm terribly sorry to hear that, sir. "
20,Michael Palin, That's all right. It doesn't really matter. 
21,Eric Idle," Tough titty if it did, you nasty spotted prancer.
            "
0,Michael Palin," (MICHAEL) This is Ken Clean-air Systems, the 
            great white hope of the British boxing world. After three fights - 
            and only two convictions - his manager believes that Ken is ready to 
            face the giant American, Satellite Five. "
1,Graham Chapman," The great thing about Ken is that he's almost 
            totally stupid. "
2,Michael Palin," Every morning, he jogs the forty-seven miles 
            from his two-bedroomed, eight-bathroom, six-up-two-down, 
            three-to-go-house in Reigate, to the Government's Pesticide Research 
            Centre at Shoreham. Nobody knows why. "
3,Eric Idle," Basically Ken is a very gentle, 
            home-loving person. I remember when one of his stick insects had a 
            knee infection. He stayed up all night rubbing it with germoline and 
            banging its head on the table. "
4,Terry Jones," Oh he was such a pretty baby, always so kind and 
            gentle. He was really considerate to his mother, and not at all the 
            kind of person you'd expect to pulverize their opponent into a 
            bloody mass of flesh and raw bone, spitting teeth and fragments of 
            gum into a ring which had become one man's hell and Ken's glory. "
5,Michael Palin," Every morning at his little three-room semi 
            near Reading Ken gets up at three o'clock "
6,Michael Palin," At seven o'clock Ken gets up, he has a quick 
            shower, a rub-down, gets into his track-suit, and goes back to bed 
            again. "
7,Michael Palin," I used to wake Ken up with a crowbar on the back 
            of the head. But I recently found that this was too far from his 
            brain and I wasn't getting through to him anymore. So I now wake him 
            up with a steel peg driven into his skull with a mallet. "
8,Michael Palin," For breakfast every day, Ken places a plate of 
            liver and bacon under his chair, and locks himself in the cupboard.
            "
9,Graham Chapman," Well, he's having a lot of mental difficulties 
            with his breakfasts, but this is temperament, caused by a small 
            particle of brain in his skull, and once we've removed that he'll be 
            perfectly all right. "
10,Michael Palin, At 8.30 the real training begins. 
11,Michael Palin," For lunch Ken crouches down in the road and 
            rubs gravel into his hair. "
12,Michael Palin," Hello. When Ken is in a really deep sleep like 
            this one, the only way to wake him up is to saw his head off. "
13,Michael Palin," What is he like in the ring, this human 
            dynamo, this eighteen-stone bantam weight battering-ram? We asked 
            his sparring partner and one-time childhood sweetheart, Maureen 
            Spencer. "
14,Carol Cleveland," Well, I think that if Ken keeps his right up, 
            gets in with the left jab and takes the fight to his man - well, he 
            should go for a cut eye in the third and put Wilcox on the canvas by 
            six. "
15,Michael Palin," Ken's opponent in Tuesday's fight is Petula 
            Wilcox, the Birmingham girl who was a shorthand typist before 
            turning pro in 1968. "
16,Connie Booth," Well, I'm a southpaw and I think this will confuse 
            him, particularly with his brain problem. "
17,John Cleese," I think boxin's a splendid sport - teaches 
            you self-defense. "
18,Terry Jones," Obviously boxing must have its limits, but 
            providing they're both perfectly fit I can see nothing wrong with 
            one healthy man heating the bring daylights out of a little 
            schoolgirl. "
19,Michael Palin, It's quick and it's fun. 
0,John Cleese," You probably noticed that I didn't say 'and now 
            for something completely different' just now. This is simply because 
            I am unable to appear in the show this week. "
1,Terry Jones," I'm terribly sorry to interrupt but my tooth's 
            hurting, just around here. "
2,Michael Palin, Get off. 
3,Terry Jones," Oh, sorry. "
4,Graham Chapman," I'm not sorry to interrupt - I'll interrupt 
            anything if it gets people looking in my direction - like at my old 
            school where, by a coincidence, the annual prize giving is going on 
            at this very moment. "
0,Graham Chapman," Velly solly for hold-up ... no ploblem now ... 
            me are Bishop of East Anglia, now piesent plizes ... Eyes down for 
            first plize ... The Fyffe-Chulmleigh Spoon for Latin Elegaics... 
            'goes to ... People's Republic of China! Aaaagh! "
1,Terry Jones," Good evening, everybody. My name's Bradshaw- 
            Inspector Elizabeth Bradshaw, of the Special Branch Speech Day 
            Squad, but I'd like you to think of me as the Bishop of East Anglia, 
            and I'd like to present the first prize, the Grimwade Gynn Trophy 
            to... "
2,John Cleese, 
0,Graham Chapman, Mr. L.F. Dibley's latest film 'if'. 
1,Terry Jones," Oh yes, well, I mean, there were some people who 
            said my film '2001 - A Space Odyssey', was similar to Stanley 
            Kubrick's. I mean, that's the sort of petty critical niggling that's 
            dogged my career. It makes me sick. I mean, as soon as I'd made 
            'Midnight Cowboy' with the vicar as Ratso Rizzo, John Schlesinger 
            rushes out his version, and gets it premiered while mine's still at 
            the chemist's. "
2,Graham Chapman," Well, we have with us tonight one of your 
            films, 'Rear Window', which was to become such a success for Alfred 
            Hitchcock a few weeks later. Now this is a silent film, so perhaps 
            you could talk us through it... "
3,Terry Jones," Yes, well, let's see now ... there's the rear 
            window. There's the man looking out of the window. He sees the 
            murder. The murderer's come into the room to kill him, but he's 
            outwitted him and he's all right. The End. I mean, Alfred Hitchcock, 
            who's supposed to be so bloody wonderful, padded that out to one and 
            a half hours ... lost all the tension ... just because he had bloody 
            Grace Kelly he made £3 million more than I did. Mind you, at least 
            she can act a bit, I could have done with her in 'Finian's Rainbow' 
            ... The man from the off-license was terrible ... a real failure 
            that was - ten seconds of solid boredom. "
4,Terry Jones, Bloody terrible.
0,Graham Chapman," Mr. L. F. Dibley's 'Finian's Rainbow'. And 
            now over to me. "
1,Graham Chapman," That gives you just some idea of what's going 
            on out there. Today saw the long-awaited publication of the Portman 
            Committee's Report on Industrial Reorganization..."
2,Graham Chapman," It's taken five years to prepare and it's 
            bound to have an enormous impact on the future of industrial 
            relations in this country. In the studio tonight Lord Porlman, 
            Chairman of the Committee, Sir Charles Avery, Employers' 
            Reorganization Council, and Ray Millichope, leader of the Allied 
            Technicians' Union. And they're going to make a human pyramid."
3,Graham Chapman," .Bra... vo. Now the President of the Board of 
            Trade..."
4,Graham Chapman, Now here's the Vice-Chairman of ICI.
5,Graham Chapman," Well, so much for politics and the problems 
            of Britain's industrial reorganization. Now we turn to the higher 
            subject of sport, and Reg Harris, the former world cycling sprint 
            champion, talks to us about the psychological problems of big race 
            preparation. "
6,Michael Palin," Who shall declare this good, that ill"
0,Rita Davies," We had the most marvelous holiday. It was 
            absolutely fantastic. "
1,Michael Palin, Absolutely wonderful. 
2,Rita Davies," Michael, you tell them about it. "
3,Michael Palin," No, darling, you tell them. "
4,Rita Davies, You do it so much better. 
5,Michael Palin, Excuse me a moment. 
6,John Cleese," Dung, sir. "
7,Michael Palin, What? 
8,John Cleese, We've got your dung. 
9,Michael Palin, What dung? 
10,John Cleese," Your dung. Three hundredweight of heavy droppings. 
            Where do you want it? "
11,Michael Palin, I didn't order any dung. 
12,John Cleese," Yes you did, sir. You ordered it through the Book of 
            the Month Club. "
13,Michael Palin, Book of the Month Club? 
14,John Cleese," That's fight, sir. You get 'Gone with the Wind', 'Les 
            Miserables' by Victor Hugo, 'The French Lieutenant's Woman' and with 
            every third book you get dung. "
15,Michael Palin, I didn't know that when I signed the form. 
16,John Cleese," Well, no, no. It wasn't on the form - they found it 
            wasn't good for business. Anyway, we've got three hundredweight of 
            dung in the van. Where do you want it? "
17,Michael Palin," Well, I don't think we do. We've no garden. "
18,John Cleese," Well, it'll all fit in here - it's top-class 
            excrement. "
19,Michael Palin," You can't put it in here, we've having a dinner 
            party! "
20,John Cleese, 'Salright. I'll put it on the telly. 
21,Michael Palin," Darling... there's a man here with our Book of the 
            Month Club dung. "
22,Rita Davies," We've no room, dear. "
23,John Cleese," Well, how many rooms have you got, then? "
24,Michael Palin," Well, there's only this room, the bedroom, a spare 
            room. "
25,John Cleese," Oh well, I'll tell you what, move everything into the 
            main bedroom, then you can use the spare room as a dung room. "
26,Michael Palin, Yes. 
27,Graham Chapman, Dead Indian. 
28,Michael Palin, What? 
29,Graham Chapman," Have you recently bought a new cooker, sir? "
30,Michael Palin, Yes. 
